Patient_ID,Gender,City,Country,nombre,apellido1,apellido2,Age,altura_cm,peso_kg,dni,nuss
280,Female,Barcelona,Spain,Daniela,Delgado,Marti,69,167.8,67.1,38242277Q,081020700956
281,Female,Barcelona,Spain,Raquel,Moreno,Dominguez,39,166.4,57.4,30895771D,088010244407
282,Male,Barcelona,Spain,Joaquin,Vidal,Dalmau,60,185.9,104.1,92928012P,081084825535
283,Male,Barcelona,Spain,Miguel,Serra,Roca,76,182.5,87.8,82127573R,086471152881
284,Female,Barcelona,Spain,Miriam,Ortiz,Rodriguez,29,164.7,64,86827032P,089208299184
285,Male,Barcelona,Spain,Manuel,Ortega,Garcia,55,172.4,73.2,86101421R,083278437085
286,Female,Barcelona,Spain,Neus,Lopez,Suarez,68,169.5,79.7,19252482X,081194483732
287,Male,Barcelona,Spain,Marc,Suarez,Garcia,76,171.6,94,33438402J,082841774815
288,Male,Barcelona,Spain,Angel,Cruz,Marti,74,168,60.9,88796224D,085001922375
289,Female,Barcelona,Spain,Meritxell,Cruz,Garcia,36,165.1,86.3,56682221D,087855423111
290,Male,Barcelona,Spain,Ramon,Cortes,Gisbert,88,173.3,87.4,17288473V,081490443765
291,Male,Barcelona,Spain,Eric,Ortiz,Vazquez,55,176.7,74.5,16245230P,084165164003
292,Male,Barcelona,Spain,Adrian,Iglesias,Moreno,33,178.2,89.5,80521856Y,085172665011
293,Male,Barcelona,Spain,Ramon,Flores,Rodriguez,76,167.4,56.7,41577413Z,084009451014
294,Female,Barcelona,Spain,Angela,Rubio,Rodriguez,86,158.5,68.4,75752280D,085941219148
295,Male,Barcelona,Spain,Ignacio,Vidal,Sanchez,63,167,80.6,89493440A,082857196195
296,Female,Barcelona,Spain,Julia,Santos,Sanchez,33,157.5,76.2,23995263F,084058030533
297,Male,Barcelona,Spain,Ignacio,Iglesias,Medina,19,171,75.8,99289274E,085781729526
298,Female,Barcelona,Spain,Daniela,Garcia,Bernat,87,155.6,74.4,95132988C,089882862547
299,Female,Barcelona,Spain,Monica,Morales,Gil,62,163.6,83.8,79282352H,081113871375
300,Female,Barcelona,Spain,Isabel,Alonso,Ramos,33,166.8,80.3,76553437F,082175190209
301,Female,Barcelona,Spain,Ana,Ruiz,Dominguez,64,163.7,61.6,20021586V,081525999016
302,Female,Barcelona,Spain,Paula,Ortega,Blanco,67,166.2,84.2,55562012S,089761334681
303,Female,Barcelona,Spain,Laia,Ramos,Suarez,26,162,75.2,40768233C,082555111321
304,Male,Barcelona,Spain,Marc,Ramos,Jimenez,27,161.6,53.1,12289910K,082323174217
305,Male,Barcelona,Spain,Pablo,Flores,Gomez,89,172.1,78.1,19566993L,085672889866
306,Male,Barcelona,Spain,Jorge,Ferrer,Navarro,35,171.7,77.1,70027718D,089899061749
307,Female,Barcelona,Spain,Montserrat,Alonso,Sanchez,31,158.4,51.1,17911248K,081264110029
308,Male,Barcelona,Spain,Alvaro,Font,Mendez,44,177.2,74.7,64559358Z,082633167928
309,Female,Barcelona,Spain,Ines,Cruz,Medina,73,163.8,76.4,43355853W,083167826975
310,Male,Barcelona,Spain,Roberto,Ramos,Castro,85,174.1,65.3,33405446Q,082058634504
311,Male,Barcelona,Spain,Alvaro,Lopez,Mendez,86,176.1,71.8,72540024W,089433688384
312,Female,Barcelona,Spain,Andrea,Rodriguez,Cano,83,153.8,56.7,29797256C,086640365543
313,Male,Barcelona,Spain,David,Morales,Iglesias,77,179.7,88.3,78126395H,082272199808
314,Female,Barcelona,Spain,Mireia,Medina,Vila,25,161.1,56.3,78313382S,089702397279
315,Male,Barcelona,Spain,Marc,Blanco,Ortega,42,176.5,98.8,28129361Q,084954574251
316,Female,Barcelona,Spain,Teresa,Perez,Dominguez,68,164.4,81.1,88360914C,084047136423
317,Male,Barcelona,Spain,Mario,Ortiz,Moreno,23,169.9,67.2,18974628L,082989280994
318,Female,Barcelona,Spain,Aina,Molina,Morales,18,160.8,65.3,88658129Y,089914171622
319,Female,Barcelona,Spain,Marta,Ramirez,Serra,42,164.2,82.5,74832910H,081479151652
320,Male,Barcelona,Spain,Jose Luis,Martinez,Martinez,90,181.6,94.9,51587558F,089536608923
321,Male,Barcelona,Spain,Angel,Roca,Ortega,84,178.5,66.2,18581169K,081778047149
322,Male,Barcelona,Spain,Carlos,Cabrera,Roca,65,169.7,66.4,30717555C,084978181324
323,Male,Barcelona,Spain,Bernat,Vazquez,Prieto,29,171,84.6,42199870E,088310708371
324,Female,Barcelona,Spain,Noelia,Nuñez,Gisbert,45,165.7,79.8,25412271P,087709974136
325,Female,Barcelona,Spain,Patricia,Ramirez,Vazquez,82,162.5,84.4,93277864F,085154663225
326,Female,Barcelona,Spain,Daniela,Cano,Ferrer,31,149.9,70.3,65471273W,088532685494
327,Female,Barcelona,Spain,Silvia,Serrano,Vidales,58,155.5,57.1,37836592M,081503971730
328,Male,Barcelona,Spain,Miguel,Dalmau,Ortiz,23,159.3,63.5,68224081D,088420765884
329,Male,Barcelona,Spain,Pau,Delgado,Dalmau,89,174.5,67.8,70976611Z,086820608721
330,Female,Barcelona,Spain,Neus,Suarez,Moreno,47,157.9,59.2,39497673A,085068668681
331,Male,Barcelona,Spain,Raul,Cano,Gil,50,165.8,74.7,86439327Z,082446071294
332,Female,Barcelona,Spain,Irene,Sanz,Vazquez,19,161.2,63.4,40964748T,085789487607
333,Female,Barcelona,Spain,Victoria,Cabrera,Ruiz,56,158.7,53.4,97594799A,082660328029
334,Male,Barcelona,Spain,Juan,Gutierrez,Font,41,164.4,67,94387504N,088106270262
335,Female,Barcelona,Spain,Cristina,Cortes,Dalmau,87,169.8,64.3,35586551P,086545286547
336,Male,Barcelona,Spain,Francisco,Moreno,Alonso,89,167.9,88.5,79466362M,088493957539
337,Male,Barcelona,Spain,Ignacio,Soler,Cabrera,73,168.1,58.4,80216845K,088059353079
338,Female,Barcelona,Spain,Montserrat,Ferrer,Vidal,83,163.5,68.1,38254669B,085282505484
339,Male,Barcelona,Spain,Marc,Roca,Martinez,41,179.6,82.3,37453239Q,084047663253
340,Female,Barcelona,Spain,Elena,Flores,Marti,88,163,68.9,83980013K,081769900260
341,Female,Barcelona,Spain,Monica,Puig,Rubio,56,164.5,72.9,41968715V,089958091101
342,Male,Barcelona,Spain,Alejandro,Pascual,Vazquez,84,184.5,84.8,29869321A,089766070911
343,Female,Barcelona,Spain,Neus,Cabrera,Ortega,28,163.8,55.4,11610044N,085594023513
344,Male,Barcelona,Spain,Oscar,Marti,Gutierrez,83,181.8,82.9,66342806L,081234969916
345,Male,Barcelona,Spain,Daniel,Iglesias,Vidal,34,174.8,93.9,25084642Z,083346161677
346,Male,Barcelona,Spain,Antonio,Serrano,Prieto,71,173.2,71.6,44539173H,085033195377
347,Male,Barcelona,Spain,Francisco,Marin,Serra,81,177.5,65,38234757V,084735834504
348,Male,Barcelona,Spain,Pol,Fernandez,Cruz,80,158.7,72.1,95992071F,086977629085
349,Male,Barcelona,Spain,Mario,Cruz,Serra,28,171.9,63.8,88016042X,082280890705
350,Female,Barcelona,Spain,Maria,Soler,Ruiz,19,162.4,63.1,66907655B,089537996326
351,Female,Barcelona,Spain,Laia,Ortiz,Ramirez,70,165.4,85.1,88547816R,089788302907
352,Female,Barcelona,Spain,Marta,Marin,Vidal,70,167.2,78.8,92045233S,089420096361
353,Female,Barcelona,Spain,Teresa,Cruz,Marti,75,163.2,68.4,67083220V,086493830168
354,Female,Barcelona,Spain,Ariadna,Riera,Serra,38,161.1,74.2,43524020Q,081364410857
355,Female,Barcelona,Spain,Carla,Planellas,Vidales,18,156.8,54.5,96138276R,087292588893
356,Female,Barcelona,Spain,Noelia,Blanco,Soler,44,154.8,73.4,75736563R,085508365035
357,Male,Barcelona,Spain,Hugo,Dalmau,Flores,85,166.5,82.6,79973073A,082368809279
358,Male,Barcelona,Spain,Jordi,Nuñez,Cano,32,180.5,92.9,54891033S,083710620585
359,Male,Barcelona,Spain,Bernat,Vidales,Castillo,30,162.7,62.8,11501355K,083729367453
360,Female,Barcelona,Spain,Ana,Cabrera,Torres,69,167,83.9,18895473F,085453773132
361,Female,Barcelona,Spain,Paula,Castro,Torres,51,161.3,60.5,51370221C,081704619462
362,Male,Barcelona,Spain,Sergio,Ramirez,Cortes,19,181.6,81.4,74187993K,083720319070
363,Male,Barcelona,Spain,Ruben,Garcia,Marti,51,190.7,97.2,15938807Z,083566955101
364,Female,Barcelona,Spain,Natalia,Pascual,Morales,31,161.9,59.7,21577567W,084054811345
365,Male,Barcelona,Spain,Ivan,Bernat,Sanz,63,172,75.9,87366762C,088577832328
366,Male,Barcelona,Spain,Marcos,Serra,Fernandez,51,178.7,80.2,91293911B,089052718056
367,Female,Barcelona,Spain,Ariadna,Marin,Delgado,62,154.5,62.8,80453296D,083288885403
368,Female,Barcelona,Spain,Beatriz,Cortes,Dominguez,76,170.3,79.9,12468361S,085182302767
369,Male,Barcelona,Spain,Guillermo,Vidales,Planellas,24,175.7,85,50456015H,089139438884
370,Female,Barcelona,Spain,Dolores,Cabrera,Torres,64,167.1,63.6,53489157N,081496385724
371,Female,Barcelona,Spain,Miriam,Alonso,Prieto,82,154.6,70.4,61466246B,088759619826
372,Male,Barcelona,Spain,Diego,Marti,Sanz,43,180,78,72586256G,087082636942
373,Female,Barcelona,Spain,Daniela,Pascual,Garcia,21,158.9,70.7,65842239R,088613577434
374,Male,Barcelona,Spain,Carlos,Font,Blanco,78,176.1,91.3,62801324P,081828914656
375,Female,Barcelona,Spain,Ana,Sanchez,Marin,37,156.6,65.8,22962798N,084234573967
376,Male,Barcelona,Spain,Roberto,Alonso,Planellas,54,178.6,81.2,46634261J,089765948851
377,Male,Barcelona,Spain,Ivan,Sanz,Puig,42,167.7,87.1,93594846A,081979719647
378,Male,Barcelona,Spain,Pablo,Rubio,Castillo,55,181.3,95.9,71574870C,083652008438
379,Male,Barcelona,Spain,Hugo,Lopez,Martinez,49,171.1,88.3,63893394S,082232700091
380,Male,Barcelona,Spain,Joan,Alonso,Cabrera,73,189,75.4,17312969H,084871515777
381,Male,Barcelona,Spain,Mario,Medina,Sanchez,43,176.6,91.1,75207543G,087485593029
382,Male,Barcelona,Spain,Marc,Ruiz,Marti,52,191.3,96.4,77700816P,085129316317
383,Female,Barcelona,Spain,Sara,Pascual,Marti,77,180.5,80.1,72872029W,085070223513
384,Female,Barcelona,Spain,Daniela,Font,Roca,32,161.3,60.1,87578900Y,084174724058
385,Male,Barcelona,Spain,Victor,Marti,Blanco,80,182.8,103.9,57324278K,089591562958
386,Female,Barcelona,Spain,Valeria,Castro,Planellas,74,160.8,82.7,79532725J,089103536255
387,Male,Barcelona,Spain,Joan,Riera,Fernandez,87,172.9,87.7,11808327N,083991038895
388,Female,Barcelona,Spain,Lucia,Puig,Delgado,47,157.9,54.5,29422954C,081915634979
389,Male,Barcelona,Spain,Francisco,Mendez,Dalmau,61,170.6,71.3,70041001K,083808654445
390,Male,Barcelona,Spain,Roberto,Torres,Gomez,33,170.5,90.5,18315487N,084312014727
391,Male,Barcelona,Spain,Albert,Riera,Marin,81,176.4,73.5,37287902A,088008845684
392,Male,Barcelona,Spain,Raul,Castro,Cortes,60,169.5,73.3,45871270R,082895268800
393,Male,Barcelona,Spain,Joan,Marti,Nuñez,76,179,82,67573601S,088778555236
394,Female,Barcelona,Spain,Berta,Vazquez,Dominguez,39,158.1,73.2,98756911V,089312550542
395,Male,Barcelona,Spain,Marc,Ramos,Vidales,38,164.7,80.3,62177345L,081578691436
396,Female,Barcelona,Spain,Victoria,Moreno,Soler,61,165.1,75.8,35842838Y,082372847109
397,Female,Barcelona,Spain,Carmen,Sanchez,Cortes,70,152.5,64.9,88575332D,086578852486
398,Male,Barcelona,Spain,Jose Antonio,Perez,Font,52,185.8,74.1,43972935V,081177212173
399,Male,Barcelona,Spain,Ivan,Castro,Gomez,55,176.7,72.7,35516844Z,082448863682
400,Male,Barcelona,Spain,Bernat,Serrano,Perez,26,174.7,81.3,69836210E,088310749494
401,Male,Barcelona,Spain,Albert,Sanz,Sanz,67,188.3,110.1,72151023T,081115797130
402,Male,Barcelona,Spain,Diego,Marti,Torres,78,180.9,83.1,27321466L,088303924738
403,Male,Barcelona,Spain,Jose,Sanz,Vila,52,181.2,97.2,23462827K,083124170107
404,Male,Barcelona,Spain,Juan Carlos,Navarro,Molina,30,176,97.1,14998553T,088548734449
405,Female,Barcelona,Spain,Sara,Serra,Jimenez,28,160.7,61.1,73888745A,086557002935
406,Female,Barcelona,Spain,Meritxell,Delgado,Moreno,54,174.7,73.5,60442043K,087110593453
407,Male,Barcelona,Spain,Diego,Ruiz,Rubio,32,179.2,68.1,91103470X,086636606084
408,Male,Barcelona,Spain,Raul,Roca,Font,66,169,68.3,48111739V,084683098432
409,Male,Barcelona,Spain,Roberto,Moreno,Sanchez,56,163.9,63.7,70067642M,084655133938
410,Male,Barcelona,Spain,Juan,Castillo,Cortes,51,171.5,65.7,47546129T,086872968109
411,Male,Barcelona,Spain,Luis,Cano,Castillo,80,182.9,96,85033603G,084522548678
412,Male,Barcelona,Spain,Raul,Lopez,Moreno,42,185.6,74.9,64141878F,083720600269
413,Female,Barcelona,Spain,Sofia,Vidales,Roca,61,166.6,83.3,37381043V,085560310050
414,Female,Barcelona,Spain,Teresa,Perez,Perez,19,162.3,57.6,54827772G,083092989657
415,Male,Barcelona,Spain,Bernat,Vidales,Morales,84,187.1,100.5,75863970B,085971333608
416,Male,Barcelona,Spain,Ignacio,Vidal,Dalmau,33,170.2,89.5,87498896L,085690978750
417,Male,Barcelona,Spain,Pol,Rodriguez,Soler,26,177.3,68,33310603W,082966219751
418,Female,Barcelona,Spain,Noelia,Marti,Dalmau,46,157.4,61.7,48131392M,086454571541
419,Male,Barcelona,Spain,Raul,Ortega,Ramirez,54,169.2,70.9,58501275Q,088523428866
420,Male,Barcelona,Spain,Sergio,Ferrer,Vazquez,49,184.8,68.9,30771498M,082802250244
421,Male,Barcelona,Spain,Vicente,Sanz,Riera,65,160.5,59.3,27027203H,081783414481
422,Female,Barcelona,Spain,Marina,Ferrer,Cano,84,156.8,76.3,37454081F,084077639687
423,Female,Barcelona,Spain,Elena,Gutierrez,Ortega,61,167.1,76.3,36317861X,081309257263
424,Female,Barcelona,Spain,Elena,Sanz,Gisbert,24,159.6,56.7,21398406B,087846472536
425,Female,Barcelona,Spain,Silvia,Prieto,Ramos,37,164.3,70.2,11653937K,082911662507
426,Male,Barcelona,Spain,Ivan,Cano,Blanco,51,165.6,57.8,90159150R,087768871829
427,Female,Barcelona,Spain,Julia,Sanz,Alonso,33,159,74.2,11456945R,083164545749
428,Male,Barcelona,Spain,Bernat,Blanco,Castillo,59,173.3,79.3,12391611Q,086068204474
429,Male,Barcelona,Spain,Oscar,Serrano,Rodriguez,88,169.8,88.1,45284605C,086468506195
430,Male,Barcelona,Spain,Jose,Ramos,Mendez,55,179.4,77.4,91135716X,085691528519
431,Female,Barcelona,Spain,Natalia,Pascual,Castro,44,159.1,67.2,46437794N,083093487791
432,Female,Barcelona,Spain,Meritxell,Castillo,Delgado,81,163,65.7,38027925R,085659249545
433,Female,Barcelona,Spain,Victoria,Medina,Marti,59,150.7,46.9,79691402J,083465636375
434,Male,Barcelona,Spain,Jose,Dominguez,Serra,88,169.4,90.5,61169778J,086431847269
435,Female,Barcelona,Spain,Isabel,Bernat,Vila,41,166.4,88.5,53318944E,088148368666
436,Male,Barcelona,Spain,Fernando,Santos,Castro,61,169.1,69.7,26441984B,081909471944
437,Male,Barcelona,Spain,Ramon,Martinez,Pascual,42,171.5,92.8,28692061K,085707773995
438,Female,Barcelona,Spain,Beatriz,Martinez,Mendez,37,155.6,58.5,67703791W,081758715554
439,Male,Barcelona,Spain,Ignacio,Martinez,Planellas,18,173.8,77.9,28325696T,082779068153
440,Male,Barcelona,Spain,Raul,Sanz,Soler,57,161,79.6,59675530Y,083719575002
441,Male,Barcelona,Spain,Eric,Lopez,Mendez,55,174.9,73.5,39175068L,082908817878
442,Male,Barcelona,Spain,David,Sanz,Marin,21,169.5,77.6,52192665F,087344515017
443,Female,Barcelona,Spain,Beatriz,Sanchez,Bernat,37,166,77.9,13486087Z,084903875987
444,Male,Barcelona,Spain,Alvaro,Molina,Torres,64,184.2,102,63126750F,085466364439
445,Female,Barcelona,Spain,Isabel,Ramos,Jimenez,77,157.7,69.1,18313893M,086381855994
446,Male,Barcelona,Spain,Hugo,Sanchez,Gutierrez,79,172.2,72.6,49538497Q,088613130931
447,Female,Barcelona,Spain,Carmen,Castro,Ramirez,89,158,53.7,26524166Z,084914591457
448,Male,Barcelona,Spain,Jose,Cabrera,Vidales,89,177.7,86.9,71413988T,082917616687
449,Male,Barcelona,Spain,Mario,Vila,Puig,71,178.4,73.1,82407758T,088794052095
450,Male,Barcelona,Spain,Xavier,Alonso,Ortega,71,175.4,79.9,85204356M,087465929816
451,Female,Barcelona,Spain,Maria,Dominguez,Rubio,48,162,65.3,37376963P,084275077733
452,Male,Barcelona,Spain,Juan,Flores,Serrano,57,181.5,89.3,62460385K,084440716852
453,Male,Barcelona,Spain,Jose Luis,Gisbert,Dalmau,26,162,80,19295249C,081364251011
454,Male,Barcelona,Spain,Jorge,Mendez,Torres,40,189.7,72,37400245Z,089543096102
455,Female,Barcelona,Spain,Irene,Cruz,Ortiz,53,155.4,72.7,40072381X,087606089257
456,Male,Barcelona,Spain,Joaquin,Ruiz,Pascual,85,176.7,76.4,61596024T,085427839069
457,Female,Barcelona,Spain,Martina,Nuñez,Nuñez,75,153.8,51.4,81765701B,087187403006
458,Female,Barcelona,Spain,Raquel,Blanco,Iglesias,42,154.9,66.8,11453023N,085483373993
459,Male,Barcelona,Spain,Eric,Bernat,Suarez,71,171.2,62,60357484X,084961807724
460,Male,Barcelona,Spain,Ivan,Ferrer,Mendez,52,170.9,71.1,41762589V,089400830949
461,Female,Barcelona,Spain,Helena,Sanchez,Serra,76,158.1,71.6,39296204Z,088561950596
462,Male,Barcelona,Spain,Pedro,Blanco,Prieto,70,175,82.5,53634586N,086678163514
463,Male,Barcelona,Spain,Fernando,Rubio,Ramos,80,163.7,80.9,68191050Y,081690837883
464,Female,Barcelona,Spain,Montserrat,Riera,Ramos,60,162.1,59.4,12064063B,087829078719
465,Female,Barcelona,Spain,Valeria,Lopez,Bernat,20,159.7,69.3,26638473B,089477776096
466,Female,Barcelona,Spain,Ariadna,Gisbert,Rubio,53,165.4,84.4,64872945L,088836251644
467,Male,Barcelona,Spain,Ivan,Soler,Nuñez,50,176.9,94.4,53917558S,087948742565
468,Female,Barcelona,Spain,Ines,Riera,Santos,56,170.7,78.1,44064659V,082674885406
469,Female,Barcelona,Spain,Elena,Vila,Vila,33,164.1,72.4,66741766K,086303313377
470,Male,Barcelona,Spain,Daniel,Alonso,Ramirez,81,177.8,87.4,65006280T,083606259194
471,Male,Barcelona,Spain,Fernando,Molina,Ferrer,81,173,73.7,90409173Z,088758188165
472,Male,Barcelona,Spain,Pau,Rodriguez,Castro,39,185.7,86.8,80544595K,088485348989
473,Male,Barcelona,Spain,Fernando,Sanchez,Vidales,69,169.7,88.9,44420362W,089300867092
474,Female,Barcelona,Spain,Julia,Gil,Cortes,73,152.4,46.5,20305756E,088109434078
475,Male,Barcelona,Spain,Victor,Vila,Marti,74,167.5,77.7,48977765R,084290757579
476,Male,Barcelona,Spain,Jose,Navarro,Perez,71,174,89.6,65282624E,084230016785
477,Female,Barcelona,Spain,Marina,Marti,Ruiz,69,161.7,59,58484983P,081342520482
478,Male,Barcelona,Spain,Juan,Castro,Cortes,44,179.4,71.5,73327300B,089913888302
479,Male,Barcelona,Spain,Victor,Marti,Fernandez,60,177,86.8,62430296Q,084808398887
480,Male,Barcelona,Spain,Jorge,Cruz,Mendez,27,171.3,82.6,79279352P,081412956226
481,Female,Barcelona,Spain,Noelia,Morales,Morales,30,151.8,50.9,56047608N,083690225327
482,Male,Barcelona,Spain,Daniel,Martinez,Gomez,65,174.5,74.7,71838203A,084238397787
483,Male,Barcelona,Spain,Jose Antonio,Ramirez,Mendez,48,179.1,91.7,36619364Y,085527859106
484,Male,Barcelona,Spain,Jose Antonio,Torres,Castro,70,166.4,74.3,94403138Y,087734048425
485,Female,Barcelona,Spain,Neus,Vazquez,Pascual,23,165.5,78.2,73564882A,084205719400
486,Male,Barcelona,Spain,Francisco,Font,Santos,78,177.5,96.7,53901834T,085588995879
487,Male,Barcelona,Spain,Miguel,Blanco,Planellas,50,172.8,61.6,82454558H,086981044495
488,Female,Barcelona,Spain,Helena,Martinez,Gil,70,160.8,77.5,94718190G,081071349407
489,Female,Barcelona,Spain,Dolores,Flores,Gutierrez,50,171.7,83.2,25325330F,089284737511
490,Male,Barcelona,Spain,Angel,Molina,Gil,61,175.7,65.7,63706217N,089340880505
491,Female,Barcelona,Spain,Sofia,Moreno,Marin,60,164,83.3,61447436S,089575652332
492,Female,Barcelona,Spain,Victoria,Vila,Jimenez,62,166.9,73.3,90859643Y,086249314083
493,Female,Barcelona,Spain,Nuria,Pascual,Marti,73,153.8,63.2,20033709L,081492504310
494,Female,Barcelona,Spain,Noelia,Suarez,Gomez,20,166.2,68.1,58705139P,087897111485
495,Female,Barcelona,Spain,Isabel,Moreno,Cruz,22,167.1,60.3,15085626H,087207893547
496,Male,Barcelona,Spain,Marcos,Sanz,Morales,58,172.7,68.7,24451874E,084417934279
497,Female,Barcelona,Spain,Valeria,Perez,Ortiz,63,156.5,59.5,14461329X,085089437492
498,Female,Barcelona,Spain,Daniela,Roca,Gomez,34,161,63.3,99719572J,082545352010
499,Female,Barcelona,Spain,Helena,Jimenez,Planellas,21,152.2,47.2,52779006D,083354983223
500,Male,Barcelona,Spain,David,Ortega,Sanchez,18,158.9,77.9,22219769K,082010131975
501,Female,Barcelona,Spain,Marina,Morales,Rubio,64,154.9,54,70908304V,087834223961
502,Female,Barcelona,Spain,Beatriz,Vazquez,Ferrer,60,164,64,97300522B,086221987870
503,Male,Barcelona,Spain,Luis,Puig,Dominguez,23,177.6,73.5,43973123K,088421346975
504,Female,Barcelona,Spain,Laia,Ramirez,Suarez,67,167.9,64.8,78579983T,088427169403
505,Male,Barcelona,Spain,Juan Carlos,Nuñez,Vidal,52,169.8,79.8,59906137S,089286613146
506,Female,Barcelona,Spain,Silvia,Lopez,Vidales,48,164.7,80.5,86805054H,088360688936
507,Male,Barcelona,Spain,Jorge,Sanchez,Castro,69,166.9,83.2,32880285Z,088039265894
508,Female,Barcelona,Spain,Monica,Sanz,Serra,76,163.3,80.5,48649063S,083672597595
509,Male,Barcelona,Spain,Jose Luis,Cano,Castro,78,175.2,93.1,55587360V,089031124240
510,Female,Barcelona,Spain,Ariadna,Martinez,Castro,53,154.9,60.6,49971306B,085888577753
511,Male,Barcelona,Spain,Oriol,Ramirez,Moreno,68,174.9,97.2,56985522D,083464812885
512,Female,Barcelona,Spain,Ines,Serra,Molina,80,155.2,48.6,53610151A,089820746878
513,Female,Barcelona,Spain,Natalia,Castro,Serra,51,168.3,74.4,44476643W,085116882432
514,Male,Barcelona,Spain,Raul,Jimenez,Soler,24,166.2,67.1,83396101X,082319202570
515,Male,Barcelona,Spain,Ruben,Prieto,Rubio,66,175.9,73.9,13895177A,089911884947
516,Female,Barcelona,Spain,Aina,Dalmau,Riera,61,163.6,77.7,90046905L,085392209353
517,Male,Barcelona,Spain,Victor,Cabrera,Dominguez,27,177.4,78.9,87284760J,083399099934
518,Female,Barcelona,Spain,Neus,Moreno,Navarro,77,165.2,76.3,13329977M,084890293159
519,Female,Barcelona,Spain,Victoria,Dominguez,Castro,60,155.2,76.5,16770964P,087780812226
520,Male,Barcelona,Spain,Carlos,Delgado,Morales,61,159.1,51.8,78095848S,087951170801
521,Female,Barcelona,Spain,Gemma,Dominguez,Rodriguez,20,157.1,54.7,32845070N,083441157417
522,Male,Barcelona,Spain,Jose Luis,Perez,Marti,43,173.4,74.5,61798161J,085079596238
523,Female,Barcelona,Spain,Elena,Vidal,Ramirez,33,149.6,44.8,91845462E,086040772874
524,Female,Barcelona,Spain,Montserrat,Vila,Gutierrez,38,162.1,80.1,58702114L,089711739995
525,Female,Barcelona,Spain,Miriam,Bernat,Ortiz,69,166.5,68.4,67198883J,081101349483
526,Female,Barcelona,Spain,Helena,Bernat,Vazquez,67,155.4,48.7,84027872V,087184741263
527,Male,Barcelona,Spain,Antonio,Pascual,Sanchez,26,170.5,68,49820705Z,083454555945
528,Male,Barcelona,Spain,Pedro,Vidal,Sanz,80,181.5,79.3,86598561L,081591201911
529,Female,Barcelona,Spain,Isabel,Sanz,Rodriguez,62,168.8,77.8,68229008Z,086138353359
530,Female,Barcelona,Spain,Lucia,Rubio,Ramirez,53,163.1,59,91012308C,081688897075
531,Female,Barcelona,Spain,Helena,Lopez,Torres,85,176,72.9,34522725R,089698577604
532,Female,Barcelona,Spain,Montserrat,Gomez,Vazquez,41,164.7,66,32434953P,084829546709
533,Male,Barcelona,Spain,Mario,Martinez,Gil,43,176.1,87.5,56765812H,084773509506
534,Female,Barcelona,Spain,Claudia,Castro,Gomez,44,159.8,79.7,71585578X,085941980596
535,Female,Barcelona,Spain,Lucia,Ramirez,Blanco,32,161.7,59.5,73325716Z,082241590951
536,Male,Barcelona,Spain,Diego,Delgado,Suarez,85,172.4,91.6,40600562L,088786456591
537,Female,Barcelona,Spain,Marta,Cruz,Alonso,87,160.3,77.2,39537513F,088056841688
